8425064,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.33,-2.12,9.59,1.56
10189628,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.21,-2.15,9.60,1.28
10281744,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.11,9.64,1.27
10390972,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.24,-2.17,9.57,1.26
10473676,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.23,-2.07,9.60,0.00
10558380,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.19,9.48,0.00
10659572,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.21,-2.14,9.50,0.00
10744360,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.13,9.62,0.00
10829180,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.16,9.57,0.00
10914300,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.23,-2.13,9.57,0.00
11001232,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.16,9.57,0.00
11086032,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.24,-2.15,9.61,0.00
11183560,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.20,-2.16,9.59,0.00
11269840,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.18,-2.15,9.53,0.00
11355064,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.24,-2.11,9.49,0.00
11441928,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.24,-2.21,9.61,0.00
11526772,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.20,-2.04,9.61,0.00
11613704,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.21,-2.19,9.49,0.00
11711864,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.28,-2.13,9.48,0.00
11796704,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.15,-2.07,9.57,0.00
11882172,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.27,-2.23,9.60,0.00
11966988,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.23,-2.12,9.55,0.00
12053888,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.19,-2.11,9.62,0.00
12138892,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.25,-2.19,9.62,0.00
12236012,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.24,-2.10,9.64,0.00
12322812,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.20,-2.13,9.57,0.00
12407640,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.24,-2.16,9.49,0.00
12494564,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.23,-2.12,9.59,0.00
12579460,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.13,9.60,0.00
12665984,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.24,-2.19,9.47,0.00
12764012,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.24,-2.12,9.52,0.00
12848920,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.18,9.60,0.00
12933828,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.23,-2.14,9.60,0.00
13018720,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.14,9.54,0.00
13105656,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.17,9.60,0.00
13190720,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.25,-2.13,9.61,0.00
13287716,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.22,-2.14,9.60,0.00
13374748,cruise,13.00,1.31,-1.00,-1.00,0.13,1.00,0.00,0.00,1.00,-0.23,-2.16,9.57,0.00
13460436,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.12,9.51,0.00
13547236,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.13,9.60,0.00
13632276,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.15,9.58,0.00
13718384,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.14,9.58,0.00
13816608,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.14,9.49,0.00
13901648,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.14,9.55,0.00
13988364,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.13,9.60,0.00
14075256,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.15,9.54,0.00
14160300,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.14,9.47,0.00
14247404,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.13,9.61,0.00
14344968,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.25,-2.15,9.59,0.00
14430596,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.11,9.60,0.00
14517588,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.16,9.51,0.00
14602628,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.15,9.56,0.00
14689420,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.24,-2.13,9.62,0.00
14776132,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.16,9.53,0.00
14872328,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.24,-2.12,9.55,0.00
14959544,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.16,9.61,0.00
15046060,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.24,-2.13,9.61,0.00
15131628,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.13,9.59,0.00
15218644,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.18,9.48,0.00
15303708,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.25,-2.14,9.57,0.00
15401096,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.14,9.62,0.00
15508528,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.24,-2.13,9.57,0.00
15593836,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.20,-2.14,9.62,0.00
15680988,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.14,9.59,0.00
15767756,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.13,9.49,0.00
15864424,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.15,9.48,0.00
15951380,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.15,9.63,0.00
16036488,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.20,-2.16,9.57,0.00
16122480,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.15,9.58,0.00
16209752,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.15,9.60,0.00
16294844,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.15,9.67,0.00
16392516,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.16,9.60,0.00
16479740,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.15,9.55,0.00
16564916,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.24,-2.13,9.50,0.00
16652200,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.17,9.63,0.00
16737364,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.12,9.57,0.00
16823568,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.18,9.56,0.00
16921984,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.24,-2.13,9.50,0.00
17007628,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.17,9.59,0.00
17093840,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.13,9.60,0.00
17180928,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.12,9.56,0.00
17266060,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.18,9.48,0.00
17353400,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.10,9.64,0.00
17451756,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.21,9.60,0.00
17536912,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.08,9.60,0.00
17623956,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.18,9.49,0.00
17710564,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.25,-2.17,9.60,0.00
17795896,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.12,9.61,0.00
17883108,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.18,9.51,0.00
17980848,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.25,-2.09,9.59,0.00
18066292,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.24,-2.20,9.51,0.00
18153540,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.14,9.63,0.00
18238712,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.20,-2.16,9.59,0.00
18325408,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.15,9.48,0.00
18438220,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.22,9.58,0.00
18525440,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.19,-2.13,9.50,0.00
18612120,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.27,-2.18,9.62,0.00
18697544,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.17,9.62,0.00
18784788,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.13,9.59,0.00
18870316,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.20,-2.17,9.50,0.00
18967700,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.24,-2.13,9.51,0.00
19054960,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.16,9.61,0.00
19140172,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.25,-2.15,9.59,0.00
19226996,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.13,9.51,0.00
19314176,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.16,9.65,0.00
19399372,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.16,9.62,0.00
19497436,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.12,9.59,0.00
19584548,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.17,9.53,0.00
19669808,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.16,9.49,0.00
19757176,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.14,9.63,0.00
19842416,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.23,-2.19,9.57,0.00
19928732,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.20,-2.15,9.56,0.00
20027152,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.15,9.50,0.00
20112876,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.17,9.60,0.00
20199236,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.21,-2.14,9.60,0.00
20286528,land,13.00,1.31,-1.00,-1.00,1.00,-1.00,0.00,-15.00,-1.00,-0.22,-2.14,9.54,0.00
