8385768,climb,8.00,2.00,-0.80,-0.80,-0.90,1.00,0.00,20.00,1.00,-0.34,-1.33,9.98,0.96
10177960,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.33,-1.34,9.99,0.79
10248044,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.33,-1.33,10.02,0.79
10318160,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.36,-1.33,9.94,0.78
10387572,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.34,-1.34,9.98,0.03
10457888,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.34,-1.35,10.04,0.00
10541024,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.32,-1.32,10.04,0.00
10612084,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.33,-1.35,9.91,0.00
10682588,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.35,-1.32,9.99,0.00
10753060,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.33,-1.32,10.03,0.00
10823488,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.33,-1.34,9.93,0.00
10893916,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.35,-1.33,10.04,0.00
10976396,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.33,-1.35,9.93,0.00
11048792,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.34,-1.33,10.01,0.00
11121288,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.34,-1.34,9.89,0.00
11192640,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.34,-1.35,10.02,0.00
11263300,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.34,-1.37,9.90,0.00
11333764,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.33,-1.31,10.01,0.00
11415568,climb,8.06,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.33,-1.36,9.88,0.00
11486308,climb,8.13,2.00,-0.81,-0.81,-0.90,1.00,0.00,20.00,1.00,-0.32,-1.39,9.93,0.21
11558004,climb,8.00,2.00,-0.80,-0.80,-0.90,1.00,0.00,20.00,1.00,-0.40,-1.30,10.01,-0.21
